,ID,IDADE,FAIXA IDADE,GENERO,COR/RACA/ETNIA,PCD,EXPERIENCIA_PROFISSIONAL_PREJUDICADA,PREJUDICA?,ASPECTOS_PREJUDICADOS,VIVE_NO_BRASIL,ESTADO ONDE MORA,UF ONDE MORA,REGIAO ONDE MORA,MUDOU DE ESTADO?,REGIAO DE ORIGEM,NIVEL DE ENSINO,ÁREA DE FORMAÇÃO,COMPUTAÇÃO?,QUAL SUA SITUAÇÃO ATUAL DE TRABALHO?,SETOR,NUMERO DE FUNCIONARIOS,GESTOR?,CARGO COMO GESTOR,CARGO ATUAL,NIVEL,FAIXA SALARIAL,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE DADOS VOCÊ TEM?,QUANTO TEMPO DE EXPERIÊNCIA NA ÁREA DE TI/ENGENHARIA DE SOFTWARE VOCÊ TEVE ANTES DE COMEÇAR A TRABALHAR NA ÁREA DE DADOS?,SALARIO
2248,hikbnt7dillz5ohvypujhikbnt7ocmz4,21,17-21,Masculino,Branca,Não,,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Estudante de Graduação,Outras Engenharias,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Outra Opção,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,3500
2249,hi9zcnmkxwbt2wtkithi9zcn5jjja2ik,37,35-39,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Quantidade de oportunidades de emprego/vagas recebidas, Aprovação em processos seletivos/entrevistas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Nível de cobrança no trabalho / Stress no trabalho, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Outras Engenharias,FALSE,"Desempregado, buscando recolocação",,,,,,,,,,
2250,hhu9mumdxubwomymtyxhhu9zxyzix9q6,39,35-39,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,de 6 a 10,0,,Analista de Suporte/Analista Técnico,Sênior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Mais de 10 anos,1500
2251,hhbf8d4ho7iqyxrie0dzhhbf8djt3kbx,35,35-39,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Pós-graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,1,Gerente/Head,,,de R$ 16.001/mês a R$ 20.000/mês,de 7 a 10 anos,de 3 a 4 anos,18000
2252,hgxmrgll1re52sqky55bgehgxmraq743,30,30-34,Feminino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Bahia (BA),BA,Nordeste,1,,Pós-graduação,Outra opção,FALSE,Servidor Público,Setor Público,de 1.001 a 3.000,0,,Outra Opção,Júnior,de R$ 6.001/mês a R$ 8.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
2253,hgrsemzk80f1hpdoz9ca9hhgrse4kv6m,30,30-34,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia, Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de trabalho, Oportunidades de progressão de carreira, Quantidade de oportunidades de emprego/vagas recebidas",TRUE,São Paulo (SP),SP,Sudeste,1,,Mestrado,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,FALSE,Empregado (CLT),Área da Saúde,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
2254,hgku4khjyz5trco70hgku4pshuvwy03r,23,22-24,Masculino,Branca,Não,,FALSE,,TRUE,Amazonas (AM),AM,Norte,0,Sudeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,de 101 a 500,0,,Engenheiro de Machine Learning/ML Engineer,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
2255,hgfrw7nc02k6i8fspaahgfrw7nb8luvo,32,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Varejo,Acima de 3.000,0,,Analista de Dados/Data Analyst,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
2256,hg8bk0k6hen4ersdzhg8boxrgwqnxipp,30,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,FALSE,Empreendedor ou Empregado (CNPJ),Marketing,de 101 a 500,1,Supervisor/Coordenador,,,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
2257,hfsedcljcnvitsvknhfsedci2hmu2wj8,35,35-39,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empregado (CLT),Finanças ou Bancos,de 1.001 a 3.000,1,Gerente/Head,,,de R$ 30.001/mês a R$ 40.000/mês,Mais de 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,35000
2258,hemq2bry4sv89w5tpau3nhemq2bk5rxq,21,17-21,Masculino,Branca,Não,,FALSE,,TRUE,Rio Grande do Sul (RS),RS,Sul,1,,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Estagiário,Área da Saúde,de 11 a 50,0,,Analista de BI/BI Analyst,Júnior,de R$ 1.001/mês a R$ 2.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,1500
2259,hecpfoimwrxw4seahecpgxfmnzbeiyfl,28,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Santa Catarina (SC),SC,Sul,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empreendedor ou Empregado (CNPJ),Área da Saúde,de 501 a 1.000,0,,Cientista de Dados/Data Scientist,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
2260,he7nrvbvrp5buemjqf9nmyhe7nrvg74e,27,25-29,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,"Desempregado, buscando recolocação",,,,,,,,,,
2261,he5bwu1elztro344nhvhe5bwu1er48f7,,55+,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Doutorado ou Phd,Outras Engenharias,FALSE,Trabalho na área Acadêmica/Pesquisador,,,,,,,,,,
2262,hdyzyb4paqcfhdyekiiqefs26rjio9lu,46,45-49,Masculino,Preta,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Paraíba (PB),PB,Nordeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Servidor Público,Seguros ou Previdência,de 101 a 500,1,Gerente/Head,,,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,de 7 a 10 anos,5000
2263,hdm15sx8p0vy2gsdlh0hdm15spx3hy3k,32,30-34,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,Oportunidades de progressão de carreira,TRUE,Paraná (PR),PR,Sul,0,Sudeste,Pós-graduação,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Empregado (CLT),Varejo,Acima de 3.000,1,Supervisor/Coordenador,,,de R$ 12.001/mês a R$ 16.000/mês,Mais de 10 anos,Mais de 10 anos,14000
2264,hda4ia5uloo12a1ahda5txl7ulx0j8dc,25,25-29,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Paraná (PR),PR,Sul,0,Sudeste,Mestrado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Indústria,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Júnior,de R$ 3.001/mês a R$ 4.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,3500
2265,hd9720n0hsb1274hd97200aox4dl7s61,23,22-24,Feminino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero, Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",FALSE,"Velocidade de progressão de carreira, Atenção dada pelas pessoas diante a minhas opiniões e ideias",TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas,Júnior,de R$ 4.001/mês a R$ 6.000/mês,Menos de 1 ano,de 3 a 4 anos,5000
2266,hcp13y6tf63ol5ckp0hcp13y637s8yx5,40,40-44,Masculino,Branca,Não,,FALSE,,TRUE,Espírito Santo (ES),ES,Sudeste,1,,Pós-graduação,Ciências Biológicas/ Farmácia/ Medicina/ Área da Saúde,FALSE,Servidor Público,Educação,de 101 a 500,0,,Professor,Pleno,de R$ 4.001/mês a R$ 6.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,5000
2267,hcndn5c21fspe91g1hcndn5djccn6c2i,,55+,Masculino,Branca,Não,,FALSE,,TRUE,Rio de Janeiro (RJ),RJ,Sudeste,0,Sudeste,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Setor de Energia,de 501 a 1.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Sênior,de R$ 25.001/mês a R$ 30.000/mês,Mais de 10 anos,Mais de 10 anos,27500
2268,hchff9aj9j16gkhchff6wyialcwpsjyi,,55+,Masculino,Branca,Não,,FALSE,,TRUE,Minas Gerais (MG),MG,Sudeste,1,,Doutorado ou Phd,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,Servidor Público,Agronegócios,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Sênior,de R$ 30.001/mês a R$ 40.000/mês,Mais de 10 anos,Mais de 10 anos,35000
2269,hce20g9w3h9tyj7hce20gad5bh1zmjqo,36,35-39,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Setor Público,Acima de 3.000,0,,Outra Opção,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 7 a 10 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
2270,hbsno4up4q0kuio6binncnbhbsno4fk3,21,17-21,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Paraná (PR),PR,Sul,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Área da Saúde,de 101 a 500,1,Gerente/Head,,,de R$ 8.001/mês a R$ 12.000/mês,de 4 a 6 anos,de 1 a 2 anos,10000
2271,hb4mmnaorwgdowb5hbkcpprqyw6ict5d,25,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,Atenção dada pelas pessoas diante das minhas opiniões e ideias,TRUE,Paraíba (PB),PB,Nordeste,0,Nordeste,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Tecnologia/Fábrica de Software,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 6.001/mês a R$ 8.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
2272,hamiwe1spx3fij7vhamiwkwges0xzx5q,27,25-29,Masculino,Parda,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,"Oportunidades de progressão de carreira, Velocidade de progressão de carreira",TRUE,Santa Catarina (SC),SC,Sul,0,Sudeste,Estudante de Graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 101 a 500,0,,Cientista de Dados/Data Scientist,Sênior,de R$ 12.001/mês a R$ 16.000/mês,de 4 a 6 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,14000
2273,hadry2rqtn8nflyfkpqnhhadry2uut98,54,50-54,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Distrito Federal (DF),DF,Centro-oeste,0,Nordeste,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Setor Público,Acima de 3.000,0,,DBA/Administrador de Banco de Dados,Sênior,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,de 7 a 10 anos,22500
2274,h9yyjiseq4s2uryxny9h9yyjih53pcax,32,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Ciências Sociais,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Menos de 1 ano,10000
2275,h9klcirdxbd40wv7zh9kd39f1j2xud07,27,25-29,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Ciências Sociais,FALSE,Empregado (CLT),Outra Opção,de 1.001 a 3.000,0,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
2276,h9ca5y5ujp5iaajwvh9ca5yk2etwj0ie,32,30-34,Feminino,Parda,Sim,"Sim, acredito que minha experiência profissional seja afetada devido ao fato de ser PCD",FALSE,"Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho, Nível de cobrança no trabalho / Stress no trabalho, Velocidade de progressão de carreira, Oportunidades de progressão de carreira",TRUE,Bahia (BA),BA,Nordeste,1,,Não tenho graduação formal,,FALSE,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 101 a 500,0,,Product Manager/ Product Owner (PM/APM/DPM/GPM/PO),Sênior,de R$ 20.001/mês a R$ 25.000/mês,Mais de 10 anos,Mais de 10 anos,22500
2277,h8ft4z1g2m7ruh8fj1kxq5h27i9ln147,31,30-34,Masculino,Preta,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha Cor/Raça/Etnia",TRUE,"Senioridade das vagas recebidas em relação à sua experiência, Oportunidades de progressão de carreira, Aprovação em processos seletivos/entrevistas",TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Júnior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
2278,h8f3tf0d0w7uxs5g7b8th8f3tfoli0e1,29,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Outra Opção,Acima de 3.000,0,,Analista de BI/BI Analyst,Sênior,de R$ 6.001/mês a R$ 8.000/mês,de 4 a 6 anos,Menos de 1 ano,7000
2279,h8ddhv36fz6ba2oh8dh9iqc0cl36jx27,34,30-34,Masculino,Branca,Não,,FALSE,,TRUE,Pernambuco (PE),PE,Nordeste,1,,Mestrado,Estatística/ Matemática / Matemática Computacional/ Ciências Atuariais,FALSE,"Desempregado, buscando recolocação",,,,,,,,,,
2280,h80ybgjzlwaiaw8u6pgwsth80ybgjzl9,24,22-24,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Senioridade das vagas recebidas em relação à sua experiência, Quantidade de oportunidades de emprego/vagas recebidas, Oportunidades de progressão de carreira, Velocidade de progressão de carreira, Atenção dada pelas pessoas diante das minhas opiniões e ideias",TRUE,Rio de Janeiro (RJ),RJ,Sudeste,1,,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Marketing,de 101 a 500,0,,Analista de BI/BI Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Menos de 1 ano,3500
2281,h7vzn33rx24o38iodjzh7vzn378jj2x7,26,25-29,Feminino,Branca,Não,"Sim, acredito que a minha a experiência profissional seja afetada devido a minha identidade de gênero",FALSE,"Atenção dada pelas pessoas diante das minhas opiniões e ideias, Relação com outros membros da empresa, em momentos de integração e outros momentos fora do trabalho",TRUE,Minas Gerais (MG),MG,Sudeste,1,,Estudante de Graduação,Outras Engenharias,FALSE,Empreendedor ou Empregado (CNPJ),Área de Consultoria,de 11 a 50,0,,Analista de Dados/Data Analyst,Júnior,de R$ 3.001/mês a R$ 4.000/mês,de 1 a 2 anos,Menos de 1 ano,3500
2282,h78nqomse4hya9i4nqh78nqomx2vqrv9,30,30-34,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Mato Grosso (MT),MT,Centro-oeste,1,,Mestrado,Outras Engenharias,FALSE,Empregado (CLT),Finanças ou Bancos,de 501 a 1.000,0,,Product Manager/ Product Owner (PM/APM/DPM/GPM/PO),Júnior,de R$ 4.001/mês a R$ 6.000/mês,de 1 a 2 anos,de 1 a 2 anos,5000
2283,h758x2oc3g1md9pl15uh758y6slws9la,38,35-39,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Varejo,Acima de 3.000,0,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 1 a 2 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
2284,h6us9p34i2xm4xz6leh6us9dh5q4rqn3,24,22-24,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empreendedor ou Empregado (CNPJ),Tecnologia/Fábrica de Software,de 101 a 500,0,,Engenheiro de Dados/Arquiteto de Dados/Data Engineer/Data Architect,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 1 a 2 anos,10000
2285,h6j12uu5vcqjmih6jb1nuostqui1fk89,29,25-29,Masculino,Branca,Não,,FALSE,,TRUE,Sergipe (SE),SE,Nordeste,1,,Graduação/Bacharelado,Outras Engenharias,FALSE,Empregado (CLT),Finanças ou Bancos,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Júnior,de R$ 6.001/mês a R$ 8.000/mês,Menos de 1 ano,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,7000
2286,h64swup6jnknvr213mah64swupbqdo6c,31,30-34,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Empregado (CLT),Indústria,Acima de 3.000,0,,Outra Opção,Júnior,de R$ 2.001/mês a R$ 3.000/mês,Não tenho experiência na área de dados,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,2500
2287,h5wa7bn3d372di34vgh5wqa720n65blo,22,22-24,Masculino,Branca,Não,,FALSE,,TRUE,Distrito Federal (DF),DF,Centro-oeste,1,,Estudante de Graduação,Economia/ Administração / Contabilidade / Finanças/ Negócios,FALSE,Estagiário,Finanças ou Bancos,de 101 a 500,1,Gerente/Head,,,de R$ 2.001/mês a R$ 3.000/mês,Menos de 1 ano,de 1 a 2 anos,2500
2288,h5prwjhmdr2ab4ibgh5pjwbttml9tuvc,28,25-29,Masculino,Parda,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,Espírito Santo (ES),ES,Sudeste,1,,Pós-graduação,Outras Engenharias,FALSE,Empregado (CLT),Setor Automotivo,Acima de 3.000,1,Team Leader/Tech Leader,,,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
2289,h537hj5hmvxxlimh537qzqv6cen6y5u6,33,30-34,Feminino,Branca,Não,Não acredito que minha experiência profissional seja afetada devido a esses fatores,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Marketing / Publicidade / Comunicação / Jornalismo,FALSE,"Desempregado, buscando recolocação",,,,,,,,,,
2290,h4xbw0phru4psh71fxh4xbw60qu9hbph,28,25-29,Masculino,Parda,Não,,FALSE,,TRUE,Pernambuco (PE),PE,Nordeste,1,,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,TRUE,Empregado (CLT),Outra Opção,Acima de 3.000,0,,Cientista de Dados/Data Scientist,Sênior,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,de 3 a 4 anos,10000
2291,h4gu0sdr7jc2chehzqqph4gu0st0y30l,28,25-29,Masculino,Branca,Não,,FALSE,,TRUE,São Paulo (SP),SP,Sudeste,1,,Graduação/Bacharelado,Outra opção,FALSE,Empregado (CLT),Finanças ou Bancos,de 101 a 500,0,,Analista de Dados/Data Analyst,Pleno,de R$ 8.001/mês a R$ 12.000/mês,de 3 a 4 anos,Não tive experiência na área de TI/Engenharia de Software antes de começar a trabalhar na área de dados,10000
